SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,840 Dale Ct,Chula Vista,CA,91910,750000,3,2.0,91910 - Chula Vista,1344,7500,1965,4,558,,Pre On-Market,,,https://www.redfin.com/CA/Chula-Vista/840-Dale-Ct-91910/home/6191599,CRMLS,PTP2400619,N,Y,32.6321091,-117.0395721
MLS Listing,,Single Family Residential,1030 Helix Ave,Chula Vista,CA,91911,850000,4,2.5,Chula Vista,1807,8300,1955,4,470,,Active,February-5-2024 02:00 PM,February-5-2024 05:00 PM,https://www.redfin.com/CA/Chula-Vista/1030-Helix-Ave-91911/home/5984459,SDMLS,240002374,N,Y,32.6211222,-117.0545144
MLS Listing,,Single Family Residential,1703 Wolfsdorf Way,Chula Vista,CA,91913,850000,3,2.5,Chula Vista,1671,4663,2012,4,509,170,Pre On-Market,,,https://www.redfin.com/CA/Chula-Vista/1703-Wolfsdorf-Way-91913/home/22390225,SDMLS,240002369,N,Y,32.6154787,-116.9774928
MLS Listing,,Single Family Residential,1263 Dixon Way,Chula Vista,CA,91911,775000,4,2.5,Chula Vista,1840,8313,1980,4,421,,Active,,,https://www.redfin.com/CA/Chula-Vista/1263-Dixon-Way-91911/home/6121124,SDMLS,240002191,N,Y,32.6107107,-117.0572729
MLS Listing,,Single Family Residential,1191 Monserate Ave,Chula Vista,CA,91911,749000,4,1.5,91911 - Chula Vista,1370,8800,1959,4,547,,Active,,,https://www.redfin.com/CA/Chula-Vista/1191-Monserate-Ave-91911/home/5985952,CRMLS,PTP2400554,N,Y,32.6163022,-117.0478085
MLS Listing,,Single Family Residential,1095 Calle Deceo,Chula Vista,CA,91913,1050000,4,3.5,91913 - Chula Vista,2568,4163,2019,4,409,139,Active,,,https://www.redfin.com/CA/Chula-Vista/1095-Calle-Deceo-91913/home/125762997,CRMLS,PTP2400498,N,Y,32.5966752,-116.9991996
MLS Listing,,Single Family Residential,1139 Cuyamaca,Chula Vista,CA,91911,825000,3,2.0,91911 - Chula Vista,1560,7400,1956,5,529,,Active,,,https://www.redfin.com/CA/Chula-Vista/1139-Cuyamaca-Ave-91911/home/5985208,CRMLS,PTP2400606,N,Y,32.6163413,-117.0543332
MLS Listing,,Single Family Residential,768 Agua Vista Dr,Chula Vista,CA,91914,1649999,6,4.5,Chula Vista,4041,15032,2004,5,408,245,Active,,,https://www.redfin.com/CA/Chula-Vista/768-Agua-Vista-Dr-91914/home/7518253,SDMLS,240002240,N,Y,32.6619579,-116.9408371
MLS Listing,,Single Family Residential,1129 Quinto Creek Pl,Chula Vista,CA,91913,975000,4,3.5,91913 - Chula Vista,2154,5180,2001,6,453,125,Active,,,https://www.redfin.com/CA/Chula-Vista/1129-Quinto-Creek-Pl-91913/home/6456999,CRMLS,PTP2400581,N,Y,32.6385198,-116.9747793
MLS Listing,,Single Family Residential,1146 Pacifica Ave,Chula Vista,CA,91913,1238000,6,3.0,Chula Vista,3206,6792,2000,6,386,89,Active,,,https://www.redfin.com/CA/Chula-Vista/1146-Pacifica-Ave-91913/home/6212796,SDMLS,240002208,N,Y,32.6339902,-116.9909976
MLS Listing,,Single Family Residential,358 Corte Goleta,Chula Vista,CA,91914,1750000,5,4.0,Chula Vista,3058,8459,2004,7,572,200,Active,,,https://www.redfin.com/CA/Chula-Vista/358-Corte-Goleta-91914/home/6549932,SDMLS,240002181,N,Y,32.6690442,-116.9716891
MLS Listing,,Single Family Residential,619 Via Maggiore,Chula Vista,CA,91914,2500000,5,4.5,Chula Vista,3867,37897,2008,7,646,187,Active,,,https://www.redfin.com/CA/Chula-Vista/619-Via-Maggiore-91914/home/21902132,SDMLS,240002167,N,Y,32.6696655,-116.9361566
MLS Listing,,Single Family Residential,52 Palomar St,Chula Vista,CA,91911,799999,5,3.0,91911 - Chula Vista,1299,6500,1965,7,616,,Active,February-7-2024 03:00 PM,February-7-2024 06:00 PM,https://www.redfin.com/CA/Chula-Vista/52-Palomar-St-91911/home/6122468,CRMLS,PTP2400560,N,Y,32.6098182,-117.0565373
MLS Listing,,Single Family Residential,1599 Olive Ave,Chula Vista,CA,91911,600000,4,2.0,91911 - Chula Vista,1248,9900,1967,7,481,,Active,,,https://www.redfin.com/CA/Chula-Vista/1599-Olive-Ave-91911/home/6136519,CRMLS,PTP2400562,N,Y,32.5995741,-117.0336869
MLS Listing,,Single Family Residential,1337 Santa Olivia Rd,Chula Vista,CA,91913,950500,3,2.5,91913 - Chula Vista,2207,10768,2003,7,431,129,Pre On-Market,,,https://www.redfin.com/CA/Chula-Vista/1337-Santa-Olivia-Rd-91913/home/6515661,CRMLS,ND24017624,N,Y,32.6204042,-117.0143747
MLS Listing,,Single Family Residential,1412 Wooden Valley St,Chula Vista,CA,91913,785000,4,2.5,Chula Vista,1664,2720,2004,7,472,66,Active,,,https://www.redfin.com/CA/Chula-Vista/1412-Wooden-Valley-St-91913/home/6593108,SDMLS,240001999,N,Y,32.6295245,-116.9731686
MLS Listing,,Single Family Residential,1310 Fieldbrook St,Chula Vista,CA,91913,899000,4,2.5,91913 - Chula Vista,2001,4187,2000,9,449,90,Active,,,https://www.redfin.com/CA/Chula-Vista/1310-Fieldbrook-St-91913/home/6491630,CRMLS,PTP2400535,N,Y,32.6222834,-117.0011306
MLS Listing,,Single Family Residential,428 Coastal Hills Dr,Chula Vista,CA,91914,2249000,4,3.0,Chula Vista,3534,16721,2014,9,636,245,Active,,,https://www.redfin.com/CA/Chula-Vista/428-Coastal-Hills-Dr-91914/home/58231112,SDMLS,240001881,N,Y,32.6756504,-116.9417774
MLS Listing,,Single Family Residential,123 Broadway,Chula Vista,CA,91910,730000,2,1.0,91910 - Chula Vista,1035,4596,1923,10,705,,Active,,,https://www.redfin.com/CA/Chula-Vista/123-Broadway-91910/home/5942569,CRMLS,PTP2400530,N,Y,32.6439621,-117.094212
MLS Listing,,Single Family Residential,2614 FLAGSTAFF Ct,Chula Vista,CA,91914,949900,3,2.0,91914 - Chula Vista,1675,6071,1999,11,567,155,Active,,,https://www.redfin.com/CA/Chula-Vista/2614-Flagstaff-Ct-91914/home/6101319,CRMLS,PTP2400502,N,Y,32.6606553,-116.9577606
MLS Listing,,Single Family Residential,1024 River Ash Dr,Chula Vista,CA,91910,925000,4,2.5,91910 - Chula Vista,1889,5368,1986,12,490,,Pre On-Market,,,https://www.redfin.com/CA/Chula-Vista/1024-River-Ash-Dr-91910/home/6197921,CRMLS,PTP2400482,N,Y,32.6299856,-117.0215356
MLS Listing,,Single Family Residential,1218 La Vida Ct,Chula Vista,CA,91915,750000,3,2.5,Chula Vista,1334,,1999,13,562,230,Active,,,https://www.redfin.com/CA/Chula-Vista/1218-La-Vida-Ct-91915/home/6100174,SDMLS,240001759,N,Y,32.6429,-116.9560339
MLS Listing,,Single Family Residential,1574 Calle Avila,Chula Vista,CA,91913,815000,4,2.5,Chula Vista,1694,206642,2011,14,481,228,Active,,,https://www.redfin.com/CA/Chula-Vista/1574-Calle-Avila-91913/home/40521286,TheMLS,24-349715,N,Y,32.6201464,-116.9864983
MLS Listing,,Single Family Residential,1823 Vesta Dr,Chula Vista,CA,91915,951000,3,3.5,Chula Vista,2670,,2019,16,356,278,Active,,,https://www.redfin.com/CA/Chula-Vista/1823-Vesta-Dr-91915/home/167656581,SDMLS,240001588,N,Y,32.6133469,-116.9638788
MLS Listing,,Single Family Residential,1145 Calle Tesoro,Chula Vista,CA,91915,799000,4,2.5,91915 - Chula Vista,1671,2000,1998,17,478,130,Active,,,https://www.redfin.com/CA/Chula-Vista/1145-Calle-Tesoro-91915/home/6100397,CRMLS,PTP2400385,N,Y,32.644315,-116.9556948
MLS Listing,,Single Family Residential,446 Via Maggiore,Chula Vista,CA,91914,2949000,6,4.5,Chula Vista,4739,22215,2018,18,622,380,Active,,,https://www.redfin.com/CA/Chula-Vista/446-Via-Maggiore-91914/home/22562277,SDMLS,240001356,N,Y,32.6772046,-116.9346934
MLS Listing,,Single Family Residential,5702 YEARLING Ct,Bonita,CA,91902,1279900,4,3.0,91902 - Bonita,2428,10206,1975,19,527,39,Active,,,https://www.redfin.com/CA/Bonita/5702-Yearling-Ct-91902/home/6065709,CRMLS,PTP2400341,N,Y,32.6675179,-117.0053158
MLS Listing,,Single Family Residential,136 Spruce Rd,Chula Vista,CA,91911,870000,3,2.5,Chula Vista,2217,,2008,20,392,,Active,,,https://www.redfin.com/CA/Chula-Vista/136-Spruce-Rd-91911/home/16905243,SDMLS,240001238,N,Y,32.5969965,-117.0448136
MLS Listing,,Single Family Residential,2860 Gate Three Pl,Chula Vista,CA,91914,4700000,8,9.0,91914 - Chula Vista,7800,30492,2017,20,603,265,Active,,,https://www.redfin.com/CA/Chula-Vista/2860-Gate-Three-Pl-91914/home/22813304,CRMLS,PTP2400322,N,Y,32.6510194,-116.9407654
MLS Listing,,Single Family Residential,451 Acero Pl,Chula Vista,CA,91910,2300000,6,4.5,Chula Vista,4004,12812,1995,22,574,,Active,,,https://www.redfin.com/CA/Chula-Vista/451-Acero-Pl-91910/home/6076486,SDMLS,240000702,N,Y,32.6526247,-117.0219619
MLS Listing,,Single Family Residential,370 Alpine Ave,Chula Vista,CA,91910,1100000,4,4.5,91910 - Chula Vista,1481,7300,1956,24,743,,Active,February-10-2024 01:00 PM,February-10-2024 04:00 PM,https://www.redfin.com/CA/Chula-Vista/370-Alpine-Ave-91910/home/5956566,CRMLS,PTP2400252,N,Y,32.6408516,-117.0718462
MLS Listing,,Single Family Residential,167 Carver St,Chula Vista,CA,91911,895000,6,3.0,Chula Vista,3660,,1949,24,245,,Active,,,https://www.redfin.com/CA/Chula-Vista/167-Carver-St-91911/home/6130677,SDMLS,240001017,N,Y,32.5996961,-117.0589063
MLS Listing,,Single Family Residential,32 E Mankato St,Chula Vista,CA,91910,889900,4,2.0,91910 - Chula Vista,1490,7700,1959,24,597,,Active,,,https://www.redfin.com/CA/Chula-Vista/32-E-Mankato-St-91910/home/5977597,CRMLS,PTP2400244,N,Y,32.6368248,-117.0631666
MLS Listing,,Single Family Residential,600 Redlands Pl,Bonita,CA,91902,1295000,4,3.0,91902 - Bonita,1943,10124,1986,25,666,,Active,,,https://www.redfin.com/CA/Bonita/600-Redlands-Pl-91902/home/6444996,CRMLS,PTP2400113,N,Y,32.6522162,-116.9999051
MLS Listing,,Single Family Residential,55 Davidson St,Chula Vista,CA,91910,899900,3,3.0,91910 - Chula Vista,2214,8100,1955,32,406,,Active,,,https://www.redfin.com/CA/Chula-Vista/55-Davidson-St-91910/home/5955887,CRMLS,PTP2400059,N,Y,32.6460397,-117.0707798
MLS Listing,,Single Family Residential,1120 Santa Delphina Ave,Chula Vista,CA,91913,1449000,5,3.0,Chula Vista,3206,,2001,32,452,78,Active,,,https://www.redfin.com/CA/Chula-Vista/1120-Santa-Delphina-Ave-91913/home/6450772,SDMLS,240000312,N,Y,32.6354606,-116.9906453
MLS Listing,,Single Family Residential,1931 Corte Cantante,Chula Vista,CA,91914,1699000,5,4.5,Chula Vista,3789,9600,2007,32,448,175,Active,,,https://www.redfin.com/CA/Chula-Vista/1931-Corte-Cantante-91914/home/17203364,SDMLS,240000310,N,Y,32.6717554,-116.9909105
MLS Listing,,Single Family Residential,458 E Oxford St,Chula Vista,CA,91911,849999,5,3.0,91911 - Chula Vista,1482,7000,1961,33,574,,Active,,,https://www.redfin.com/CA/Chula-Vista/458-E-Oxford-St-91911/home/6190895,CRMLS,PTP2306232,N,Y,32.6191191,-117.0369819
MLS Listing,,Single Family Residential,164 Shasta St,Chula Vista,CA,91910,840000,3,2.0,91910 - Chula Vista,1881,12500,1954,60,447,,Active,,,https://www.redfin.com/CA/Chula-Vista/164-Shasta-St-91910/home/5958452,CRMLS,PTP2305903,N,Y,32.6347219,-117.0705964
MLS Listing,,Single Family Residential,1526 Live Oak St,Chula Vista,CA,91913,1080000,5,2.5,Chula Vista,1953,5473,2000,63,553,99,Active,,,https://www.redfin.com/CA/Chula-Vista/1526-Live-Oak-St-91913/home/6213706,SDMLS,230023441,N,Y,32.6278167,-116.9922291
MLS Listing,,Single Family Residential,1967 cedarspring Dr,San Diego,CA,91913,924000,4,3.0,San Diego,1721,8138,1987,63,537,95,Active,,,https://www.redfin.com/CA/Chula-Vista/1967-Cedarspring-Dr-91913/home/6087923,CRMLS,NDP2309245,N,Y,32.6526608,-116.9825954
MLS Listing,,Single Family Residential,2494 MacKenzie Crk,Chula Vista,CA,91914,915999,3,2.5,91914 - Chula Vista,1523,4206,2001,77,601,126,Active,,,https://www.redfin.com/CA/Chula-Vista/2494-Mackenzie-Creek-Rd-91914/home/6102764,CRMLS,PTP2305746,N,Y,32.6568777,-116.9652528
MLS Listing,,Single Family Residential,1745 Lone Tree Rd,Chula Vista,CA,91913,1199000,4,3.5,Chula Vista,2944,6002,2002,83,407,89,Active,,,https://www.redfin.com/CA/Chula-Vista/1745-Lone-Tree-Rd-91913/home/6213234,SDMLS,230022417,N,Y,32.6374326,-116.9854951
MLS Listing,,Single Family Residential,415 HILLTOP Dr,Chula Vista,CA,91910,2499900,4,5.0,91910 - Chula Vista,5067,25264,1950,96,493,,Active,,,https://www.redfin.com/CA/Chula-Vista/415-Hilltop-Dr-91910/home/188242448,CRMLS,PTP2305399,N,Y,32.6407327,-117.0657549
MLS Listing,,Single Family Residential,2891 Gate Fifteen Pl,Chula Vista,CA,91914,5999999,6,7.5,91914 - Chula Vista,9823,32670,2008,98,611,256,Active,,,https://www.redfin.com/CA/Chula-Vista/2891-Gate-Fifteen-Pl-91914/home/17211465,CRMLS,PTP2305358,N,Y,32.6587485,-116.9431862
MLS Listing,,Single Family Residential,1124 Monterey Ave,Chula Vista,CA,91911,799999,4,2.0,Chula Vista,1757,8400,1969,98,455,,Active,,,https://www.redfin.com/CA/Chula-Vista/1124-Monterey-Ave-91911/home/6449243,SDMLS,230021306,N,Y,32.6192784,-117.0458021
MLS Listing,,Single Family Residential,731 LORI Ln,Chula Vista,CA,91910,860000,4,3.5,San Diego,1921,8500,1970,102,448,,Active,,,https://www.redfin.com/CA/Chula-Vista/731-Lori-Ln-91910/home/6193330,SDMLS,230021177,N,Y,32.6351734,-117.0386986
MLS Listing,,Single Family Residential,1025 Arroyo,Chula Vista,CA,91910,1325000,4,3.0,91910 - Chula Vista,2293,16389,1979,117,578,,Active,,,https://www.redfin.com/CA/Chula-Vista/1025-Arroyo-Dr-91910/home/6196107,CRMLS,NDP2307974,N,Y,32.6285181,-117.0257783
MLS Listing,,Single Family Residential,832 Country Club Dr,Chula Vista,CA,91911,950000,3,2.0,91911 - Chula Vista,2218,6600,1951,119,428,,Active,,,https://www.redfin.com/CA/Chula-Vista/832-Country-Club-Dr-91911/home/5981240,CRMLS,PTP2304393,N,Y,32.6250191,-117.0635686
MLS Listing,,Single Family Residential,1613 Myra Ct,Chula Vista,CA,91911,809000,4,2.0,91911 - Chula Vista,1448,7801,1970,125,559,,Active,,,https://www.redfin.com/CA/Chula-Vista/1613-Myra-Ct-91911/home/6136951,CRMLS,PTP2304839,N,Y,32.6001499,-117.0421469
MLS Listing,,Single Family Residential,3442 Malpazo Ct,Bonita,CA,91902,1999000,5,5.5,91902 - Bonita,6006,55321,1978,136,333,,Active,,,https://www.redfin.com/CA/Bonita/3442-Malpazo-Ct-91902/home/6068058,CRMLS,PTP2304630,N,Y,32.6660474,-117.0412044
MLS Listing,,Single Family Residential,756 De La Toba,Chula Vista,CA,91911,1349999,4,2.5,Chula Vista,2728,,2002,138,495,,Active,,,https://www.redfin.com/CA/Chula-Vista/756-De-la-Toba-Rd-91911/home/6318610,SDMLS,230018485,N,Y,32.6104821,-117.0204904
MLS Listing,,Single Family Residential,540 Moss,Chula Vista,CA,91911,740000,3,2.0,Chula Vista,1504,,1955,146,492,,Active,,,https://www.redfin.com/CA/Chula-Vista/540-Moss-St-91911/home/6116040,SDMLS,230017833,N,Y,32.6146694,-117.0802127
MLS Listing,,Single Family Residential,1441 Caminito Sicilia,Chula Vista,CA,91915,899999,4,3.5,Chula Vista,2167,,2007,172,415,220,Active,,,https://www.redfin.com/CA/Chula-Vista/1441-Caminito-Sicilia-91915/home/22267589,SDMLS,230016038,N,Y,32.6300793,-116.9641024
MLS Listing,,Single Family Residential,287 Date St,Chula Vista,CA,91911,799000,3,2.0,91911 - Chula Vista,1075,11908,1961,214,743,,Active,,,https://www.redfin.com/CA/Chula-Vista/287-Date-St-91911/home/6134329,CRMLS,PTP2303167,N,Y,32.5916185,-117.0476286
New Construction Home,,Single Family Residential,1582 Calle Mayfair,Chula Vista,CA,91913,1355054,5,4.5,Chula Vista,3577,,2024,2,379,,Active,,,https://www.redfin.com/CA/Chula-Vista/1582-Calle-Mayfair-91913/home/178693927,Zillow,F7E28035BAFF,N,Y,32.596219,-116.977747
New Construction Plan,,Single Family Residential,Haddington at Côta Vera Plan 2 Plan,Chula Vista,CA,91913,827900,3,2.0,Chula Vista,1621,,,3,511,414,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Haddington-at-Cta-Vera-Plan-2/home/189618748,Zillow,FBBD2FE90912,N,Y,32.59672164916992,-116.97308349609375
New Construction Plan,,Single Family Residential,Haddington at Côta Vera Plan 3 Plan,Chula Vista,CA,91913,817900,3,2.0,Chula Vista,1789,,,37,457,414,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Haddington-at-Cta-Vera-Plan-3/home/188975250,Zillow,341EC797931B,N,Y,32.59672164916992,-116.97308349609375
New Construction Plan,,Single Family Residential,Haddington at Côta Vera Plan 1 Plan,Chula Vista,CA,91913,703900,2,2.0,Chula Vista,1453,,,48,484,414,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Haddington-at-Cta-Vera-Plan-1/home/188975246,Zillow,5991D2496328,N,Y,32.59672164916992,-116.97308349609375
New Construction Plan,,Single Family Residential,Residence 3 Plan,Chula Vista,CA,91913,843900,4,4.0,Chula Vista,2652,,,55,318,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Residence-3/home/188896301,Zillow,91E6B20DA467,N,Y,32.6158575,-116.9919906
New Construction Plan,,Single Family Residential,Residence 1 Plan,Chula Vista,CA,91913,807900,5,4.0,Chula Vista,2465,,,55,328,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Residence-1/home/188896189,Zillow,7FBA124EAD02,N,Y,32.6158575,-116.9919906
New Construction Plan,,Single Family Residential,Residence 2 Plan,Chula Vista,CA,91913,815900,4,3.5,Chula Vista,2514,,,55,325,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Residence-2/home/188896150,Zillow,CB94E223198E,N,Y,32.6158575,-116.9919906
New Construction Plan,,Single Family Residential,Plan 2 Plan,Chula Vista,CA,91913,1331712,5,4.5,Chula Vista,3445,,,89,387,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Plan-2/home/188273547,Zillow,55B649324707,N,Y,32.5989347,-116.9782746
New Construction Plan,,Single Family Residential,Plan 2 Plan,Chula Vista,CA,91913,1085000,4,3.5,Chula Vista,3073,,,89,353,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Plan-2/home/188306369,Zillow,FE98CC8C209A,N,Y,32.598286,-116.979305
New Construction Plan,,Single Family Residential,Plan 3 Plan,Chula Vista,CA,91913,1153000,5,4.5,Chula Vista,3317,,,89,348,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Plan-3/home/188307884,Zillow,E0263C2618BD,N,Y,32.598286,-116.979305
New Construction Plan,,Single Family Residential,Plan 1 Plan,Chula Vista,CA,91913,1193054,4,3.5,Chula Vista,3157,,,89,378,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Plan-1/home/188272474,Zillow,9C5E27E2E8F7,N,Y,32.5989347,-116.9782746
New Construction Plan,,Single Family Residential,Plan 3 Plan,Chula Vista,CA,91913,1320615,5,4.5,Chula Vista,3577,,,89,369,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Plan-3/home/188271993,Zillow,3FE57C0F9C82,N,Y,32.5989347,-116.9782746
New Construction Plan,,Single Family Residential,Plan 1 Plan,Chula Vista,CA,91913,1058000,4,3.5,Chula Vista,2929,,,89,361,,Active,,,https://www.redfin.com/CA/Chula-Vista/Chula-Vista/Plan-1/home/188307659,Zillow,7233400D6D09,N,Y,32.598286,-116.979305
MLS Listing,,Single Family Residential,961 E Ave,Coronado,CA,92118,4695000,5,4.0,Coronado Village,1910,7000,1923,1,2458,,Pre On-Market,,,https://www.redfin.com/CA/Coronado/961-E-Ave-92118/home/5791237,SDMLS,240002636,N,Y,32.6871792,-117.1816732
MLS Listing,,Single Family Residential,939 Olive Ave,Coronado,CA,92118,2161000,3,2.0,Coronado Village,1314,1559,1940,1,1645,,Active,,,https://www.redfin.com/CA/Coronado/939-Olive-Ave-92118/home/5790971,SDMLS,240002609,N,Y,32.6883625,-117.1846737
MLS Listing,,Single Family Residential,26 Saint Christophers Ln,Coronado,CA,92118,1695000,3,3.0,Coronado Cays,2343,,1990,3,723,351,Active,,,https://www.redfin.com/CA/Coronado/26-Saint-Christophers-Ln-92118/home/6115653,SDMLS,240002551,N,Y,32.6174438,-117.1324728
MLS Listing,,Single Family Residential,732 Olive Ave,Coronado,CA,92118,2749000,5,4.0,Coronado Village,2200,6892,2015,3,1250,,Active,,,https://www.redfin.com/CA/Coronado/732-Olive-Ave-92118/home/112890933,SDMLS,240002549,N,Y,32.6904024,-117.1795049
MLS Listing,,Single Family Residential,509 Pomona,Coronado,CA,92118,2100000,2,2.0,Coronado Village,1247,,1932,3,1684,,Active,,,https://www.redfin.com/CA/Coronado/509-Pomona-Ave-92118/home/5785061,SDMLS,240002550,N,Y,32.6902812,-117.1703726
MLS Listing,,Single Family Residential,817 A Ave,Coronado,CA,92118,3295000,3,3.0,Coronado Village,1712,3000,1914,4,1925,,Active,,,https://www.redfin.com/CA/Coronado/817-A-Ave-92118/home/5790401,SDMLS,240002431,N,Y,32.6867428,-117.1748357
MLS Listing,,Single Family Residential,618 A Ave,Coronado,CA,92118,9750000,5,5.5,Coronado Village,6458,10500,1990,4,1510,,Active,,,https://www.redfin.com/CA/Coronado/618-A-Ave-92118/home/5785937,SDMLS,240002423,N,Y,32.6899928,-117.1735775
MLS Listing,,Single Family Residential,40 Spinnaker Way,Coronado,CA,92118,4495000,4,3.5,Coronado Cays,3689,4838,1989,5,1218,153,Active,,,https://www.redfin.com/CA/Coronado/40-Spinnaker-Way-92118/home/6114695,SDMLS,240002329,N,Y,32.6184405,-117.1301292
MLS Listing,,Single Family Residential,461 D Ave,Coronado,CA,92118,2950000,3,4.0,Coronado Village,1850,3504,2006,6,1595,,Active,,,https://www.redfin.com/CA/Coronado/461-D-Ave-92118/home/12158625,SDMLS,240002221,N,Y,32.6938761,-117.1764694
MLS Listing,,Single Family Residential,258 H Ave,Coronado,CA,92118,4395000,7,5.5,Coronado Village,4627,4537,2009,7,950,,Active,,,https://www.redfin.com/CA/Coronado/258-H-Ave-92118/home/5779602,SDMLS,240002170,N,Y,32.698855,-117.179586
MLS Listing,,Single Family Residential,501 Country Club Ln,Coronado,CA,92118,5500000,3,3.0,92118 - Coronado,2764,10982,2010,7,1990,,Active,,,https://www.redfin.com/CA/Coronado/501-Country-Club-Ln-92118/home/5782114,CRMLS,PTP2400431,N,Y,32.6970244,-117.1854318
MLS Listing,,Single Family Residential,13 Green Turtle Rd,Coronado,CA,92118,7999000,5,5.5,Coronado Cays,6390,,1998,13,1252,169,Active,,,https://www.redfin.com/CA/Coronado/13-Green-Turtle-Rd-92118/home/6113070,SDMLS,240001606,N,Y,32.6269824,-117.132312
MLS Listing,,Single Family Residential,35 Strand,Coronado,CA,92118,3900000,4,3.0,Coronado Cays,2658,,1974,13,1467,158,Active,,,https://www.redfin.com/CA/Coronado/35-Sandpiper-Strand-92118/home/6113282,SDMLS,240001733,N,Y,32.6285671,-117.1336677
MLS Listing,,Single Family Residential,918 D Ave,Coronado,CA,92118,3499000,5,3.5,92118 - Coronado,2717,5212,2008,20,1288,,Active,,,https://www.redfin.com/CA/Coronado/918-D-Ave-92118/home/17200720,CRMLS,PTP2306171,N,Y,32.6875192,-117.1806508
MLS Listing,,Single Family Residential,924 D Ave,Coronado,CA,92118,2599000,3,2.5,92118 - Coronado,1604,5021,2024,24,1620,,Active,,,https://www.redfin.com/CA/Coronado/924-D-Ave-92118/home/189083023,CRMLS,PTP2400085,N,Y,32.6874669,-117.1808142
MLS Listing,,Single Family Residential,947-947 1/2 Alameda Blvd,Coronado,CA,92118,6550000,4,4.5,Coronado Village,3239,,1921,25,2022,,Active,,,https://www.redfin.com/CA/Coronado/947-947-1-2-92118/home/189141324,SDMLS,240000877,N,Y,32.69423,-117.18631
